hs2012_code_upstream,hs2012_code_downstream
5802,6504
3903,6003
2511,2816
5901,6307
8534,9102
5514,5807
4420,4420
8534,8803
6005,6103
4104,6217
7403,9305
3906,3214
8457,8303
3905,3215
8532,8525
8463,8207
5402,5908
8536,8510
9109,9102
7902,3810
6913,6911
4811,4806
3811,8412
2604,8543
5810,5705
7315,7317
7301,8427
7326,7320
8484,8802
7325,8436
8104,8708
7804,9306
812,2007
2208,3302
3926,8448
2915,2942
2843,3702
2506,3910
9102,9106
2818,8455
7409,8308
7019,8901
8544,9022
2707,3920
2005,2106
7403,7405
7226,8603
5103,5701
1501,3826
4202,4205
3405,4420
5509,5804
5111,6206
2716,8431
8445,5210
8482,8471
6307,5909
7604,8705
8452,4303
4908,4821
9032,9029
7601,8480
1511,1520
1503,3304
4304,5811
7206,7304
7305,8710
8504,8438
8108,8113
4405,4414
7903,5605
7220,8609
7205,8701
1507,3304
2927,3215
6004,6107
910,207
5511,6115
2916,3823
906,1904
6006,6215
8439,4805
2848,2919
2817,6904
5108,6003
8205,7020
2603,8544
7205,7312
7225,8701
5002,6209
3901,3919
5515,6207
2511,3213
8515,7609
8454,8105
7409,8539
7406,8308
7603,8708
4420,4413
7905,5605
2616,7106
7216,8424
3926,9003
5601,6301
8442,4904
2849,8541
4702,4806
7616,8501
3105,705
5805,5907
7408,8536
8462,8435
7110,8486
7222,8803
8431,8418
2907,3824
7608,8516
2918,3824
8441,4822
7226,8487
6209,5810
4002,8715
6001,6307
8506,8476
8473,8465
5608,6306
5602,6301
7507,8714
7219,8535
2906,2910
5903,8544
6006,6114
7316,8905
7214,8474
9030,9028
5806,6305
7604,8422
7602,8707
5207,5703
2505,3816
8003,8513
5513,6302
8501,8902
5302,6303
5407,5806
8003,8536
7315,7304
7222,9304
8210,1601
2610,3206
7005,7014
7222,8430
7409,8484
8430,2617
2613,7220
8002,8532
7504,7220
5308,5907
7215,8483
9001,9006
8420,3904
5810,6209
304,2106
6912,6913
7325,8463
2716,6304
9101,9103
7010,2204
8532,8512
3903,6405
5201,6005
8103,8542
4806,4903
7106,7112
8444,5502
8544,8514
7222,7309
5104,6105
8430,6801
1501,1905
8479,8451
6004,5907
8209,8456
2707,3209
4908,5808
7419,9206
4601,6306
7215,8213
2529,7001
2601,8705
7218,8406
5310,6214
4802,4910
7001,7002
5303,5310
7407,8424
7302,7302
7220,8404
8507,8506
2206,4416
5512,6211
3506,6302
5605,5907
2526,6907
7604,8702
3812,4005
8419,8433
2519,8546
4017,9020
8448,5512
4407,8609
7616,8711
7413,7118
5502,5903
4016,8507
6101,6201
7325,8309
7211,8481
7409,8708
5516,9113
3909,3812
8474,2604
2823,7019
2825,3211
5906,6115
8003,9114
1501,1601
7605,9033
5704,6304
7403,8602
6002,6102
7218,8604
5810,9113
7505,9114
2917,3909
7218,8450
7209,8702
2929,3813
7411,8502
5109,5106
8474,6905
5102,6003
2927,5509
5201,5701
2846,3604
2618,7217
7217,8508
3912,4804
4006,8704
8462,9305
7224,7310
7401,8544
3203,6210
9033,8434
5602,5703
4802,4909
8436,207
5606,5511
1507,1806
9017,4906
8546,8518
5510,6108
2529,6904
5808,5702
8501,8608
5502,8544
9033,8547
8207,7222
7008,8513
7215,8448
2402,2402
7218,8301
8464,6908
4002,6211
5505,5401
5302,6103
5403,6404
1003,1904
6815,8546
2716,6002
4705,4903
3211,1901
7204,8487
8458,7604
3818,8537
4413,9201
7303,8403
7218,7304
8445,5107
5509,5907
6305,2005
1401,5908
2819,7006
2716,8471
8112,9022
3203,5701
2918,3208
7019,8547
5406,6406
8447,5804
5405,5807
8462,7309
1511,2103
8541,8702
6001,6205
8445,5207
8542,8510
7315,8462
3103,702
7404,8425
3910,8526
5512,6504
8468,8711
2927,5701
1212,2005
7228,8461
2711,8408
5503,5810
5911,5516
7019,8903
4114,9113
2848,3105
7410,9029
8003,7118
8003,8310
8455,7407
8456,7207
5007,6405
7319,6101
1505,5701
3921,3924
7213,7310
5603,5807
2308,2309
7315,8448
5109,6304
7216,8537
6507,6502
8461,8607
4908,6909
7907,8533
8707,8429
7318,8303
5006,9113
2611,8463
7306,7316
1301,3304
4808,6304
1211,2205
8446,6206
5301,5907
5102,5103
8534,8533
8487,8421
1204,1522
2529,6914
4420,9112
8501,8429
7404,7403
7223,8703
8417,7227
8438,8435
2704,7227
4007,6402
5209,6216
8458,7610
8444,5603
8443,4804
7005,8901
7208,9112
8445,5512
3204,3205
8111,8704
7210,7316
5405,6504
909,1211
8446,8448
1213,6808
4704,4812
2716,8503
7204,7201
5404,6702
2903,3303
7306,8605
4405,4601
7318,8476
8907,8906
8402,8419
7306,9031
5604,5811
6001,5901
8473,8405
5504,5704
7315,8602
4823,4903
8503,9018
6117,6105
2921,3003
7211,8701
7222,8303
4819,4901
7318,8407
8105,7221
8421,1508
8522,9007
2908,3208
2512,6910
5906,6304
4407,8605
9033,8451
7005,7008
2521,6811
7215,8602
7229,8714
8447,6214
1702,402
8402,8481
5514,6205
8710,8708
1004,1107
7413,8514
5503,5509
7222,7221
5806,5905
5001,5901
7413,8511
9303,9304
7601,8536
7218,9022
2508,7002
5001,5801
5608,5609
1108,2005
4016,9004
5509,6111
5903,5607
7223,8211
4102,5701
7901,8710
7505,8205
8479,8708
6603,4202
8454,8457
7320,8412
8462,7616
3207,6908
2806,2917
5503,5803
5503,6205
7219,8408
1512,3401
3603,9306
2709,8430
7205,8310
3925,3920
7219,8481
5504,5902
5209,5910
2621,7020
8529,8522
2824,3207
4804,4809
5212,6206
4705,4909
5110,5704
5601,6202
4811,4904
1404,1515
7604,7611
6914,6903
5602,6217
7222,8406
2519,3816
8110,5605
2502,7301
1703,2208
5113,5705
5111,6308
5702,6308
9305,9303
5509,6109
7201,7317
7214,8805
4501,4502
8457,8714
7411,8438
7411,8451
7801,9306
5406,6216
2904,3911
8484,8411
7603,7616
2932,3811
2716,7411
8417,7223
7506,8479
3925,8539
3824,7216
5302,5702
7209,8901
2806,3909
3102,1003
8111,8703
8451,5801
206,206
106,4205
7409,8513
2705,7212
5201,6302
7505,9022
7220,8535
8457,7606
8482,9102
7223,8429
7223,8501
8902,305
8113,8465
8514,7006
2926,3603
7325,8421
3908,8424
3104,702
7222,8703
7216,8215
8446,5306
8460,7409
714,2309
5007,6507
8002,8306
6305,910
7223,9104
7415,8487
5201,6309
4504,9209
5513,5911
7326,9003
8402,7322
4417,8201
8203,8205
3809,4202
7201,8703
7215,8311
7215,8702
8419,8431
4010,8422
4401,4823
8506,8522
7219,8474
1005,2302
4812,4821
9104,8708
3902,3924
7407,9307
7319,6505
3809,6205
2511,6902
3908,5509
4113,9111
2834,3102
5107,6212
2518,6903
1204,2308
709,2308
8430,2605
5401,5407
5107,6210
1204,3803
7020,9005
7408,8481
5505,6208
2601,7317
7406,8507
7109,8215
7226,8303
2823,8533
5112,5808
5003,5702
7508,7223
2513,6805
7320,8432
4017,8201
3906,3924
7319,5811
3102,201
3926,8536
3908,6212
201,210
8456,7301
8544,8536
2913,2910
4011,8710
7209,8419
3809,5211
7213,8606
5311,5811
5504,5516
7902,8507
5606,5208
5108,6112
7226,9306
4822,5311
5507,5911
8413,2710
7107,8455
1516,1602
2902,2903
9108,9105
8421,1302
4411,4415
8714,8703
7404,8309
8544,9033
7325,8442
8480,7609
8456,8457
4501,6403
8533,8448
7602,8426
1506,1501
8480,8407
4908,4820
7218,7302
8704,8512
5804,5910
5902,6504
7202,7223
7405,7419
5809,9113
7411,9303
1501,3406
5303,6003
2912,3907
6001,6206
8465,9209
8481,8406
3214,6809
7905,8704
5207,6212
8466,8453
8413,2009
8546,8708
8455,7322
1521,3307
2716,3105
5515,5705
8483,8428
6002,6103
4008,8706
7322,7321
4810,4908
3908,6111
7227,8429
7229,8517
7801,8703
7307,8438
3203,6201
5603,6108
8544,8528
2822,7222
7601,2818
5303,5308
5205,6114
7218,9018
6006,6117
2518,6904
8468,8714
8475,7014
7228,8467
2704,7305
7229,8407
7903,8113
1202,2306
5504,6108
8507,8516
3103,712
6903,6804
8102,8479
7413,8515
6005,6601
5513,5702
7214,7311
5006,6205
4707,4911
7106,8543
2839,7013
7401,7118
7325,8435
7225,8907
2710,3208
3818,8529
5202,6305
3926,8421
5803,5908
6005,5909
2618,7225
7606,8710
5604,6209
7219,9301
3823,3909
3812,4008
2901,8418
3905,3918
5505,6308
7216,8306
2610,7219
2902,3304
5105,6109
7605,8531
2840,7004
1104,1905
3301,2205
8111,8606
7217,8603
7211,8203
8413,3825
7609,8402
5110,5802
2507,7016
7608,8481
2913,3603
5602,6202
1302,1302
8431,8436
3815,2937
7213,8454
7223,7118
7224,7304
8543,8503
8462,7222
8111,8545
2921,8534
8311,8515
7606,8311
5503,5607
8439,4806
7608,8425
7209,7318
8514,7804
7009,9002
2616,7115
4012,8714
8467,8438
5906,8444
8447,6301
8418,207
3817,3506
2940,3303
2307,2208
8419,8481
4403,4601
7504,8307
9033,8459
8546,8538
7202,8543
7223,8504
5508,6208
4113,9201
3809,5701
4703,4813
7606,8442
802,1905
8307,8414
7312,8803
9033,9019
7604,8435
7905,8448
8412,8607
8420,5516
5404,5910
7502,8506
2846,8486
2929,3214
7605,8479
7211,8473
8111,7222
5402,6102
2910,3920
8451,6505
5104,6704
3808,8424
2840,3824
4101,6406
7403,8410
3210,6201
8420,6303
7224,8426
7408,9303
8433,807
8435,2007
8514,7609
7408,8419
7019,8528
7326,7224
5903,5910
7202,8703
7419,8430
7319,6308
7210,8530
5502,6104
103,4205
7206,8206
4013,6402
9024,7223
7011,8539
8437,2306
7419,8505
7010,2206
5507,6103
5408,4202
4403,9205
5902,6210
8455,8483
8203,8311
5501,5810
501,5703
8712,8714
7003,7008
2204,4501
5105,6306
8430,2616
1517,1806
3917,8413
7326,7223
1007,2208
2504,8507
2936,2104
7211,8708
3204,3209
7109,9102
8461,8714
2820,7218
5210,6207
7408,8486
7224,8481
3906,5510
2504,3601
5507,5810
6907,6912
8455,8207
3816,7308
302,2106
3905,5907
2821,7326
7310,2202
2716,7206
4822,3704
8482,8439
7419,8442
7318,8706
2905,3304
2707,3808
5403,6303
5602,5604
7310,2005
7419,3603
8003,8535
701,2005
7419,8479
5511,6112
4704,4803
2803,3816
8462,8302
707,2001
5603,5904
4105,6405
8545,3801
7403,8310
4304,6216
7222,7324
8475,9006
6406,6402
4421,4418
7205,7213
7114,9113
7214,8608
7402,8542
5509,5609
5205,6308
3906,6204
8462,7326
7419,9112
908,2205
7607,8415
1006,1108
6104,6204
7225,8705
7108,9111
8481,8438
4003,6813
8445,5801
4012,8480
8501,8708
5910,8444
8448,5111
3909,6203
5911,6507
8532,8529
8452,6307
7209,8459
7320,8604
8701,701
8507,8604
2825,3102
1512,3304
3203,2105
8609,8901
3926,8609
1001,1101
7105,7103
7206,8502
5303,6504
3907,8537
6217,6502
5107,4201
7503,8468
5402,6507
8459,8708
7306,7301
5403,5703
6003,5803
4013,5906
5210,5702
2843,7110
5509,6301
3105,103
7609,7610
7404,8462
7608,8468
8208,8437
6902,8474
8501,8516
7607,5605
8311,8487
3912,4810
6002,6202
5507,6306
7210,8429
2605,7226
501,3305
3911,5906
8420,4003
8464,6904
6004,6109
8543,3603
7305,8430
7110,8308
8464,2515
8473,8705
5305,6301
7611,8419
8542,9029
8514,7216
5514,6404
7404,8418
6005,6111
7313,7326
2904,4002
2803,3208
3911,8546
3916,8530
3901,3922
7325,8302
3926,8511
6003,6201
6907,6904
3802,3304
7604,8530
7211,8438
3910,9002
8421,8431
7607,8903
7206,7301
2922,3003
9103,9114
8420,5513
9306,8906
7403,8538
7009,8708
4407,4411
5403,8447
7017,9025
3908,8509
2507,6908
2519,6908
8408,8713
7218,7309
7219,8707
510,3307
7325,7320
3816,6910
3907,8531
3920,9008
7225,8425
5101,5107
2606,8302
3405,8460
8307,8711
7212,7302
7304,8413
2819,3212
3901,5907
8456,7209
7219,9307
3404,3209
2849,6902
3902,5403
2815,3808
7326,8434
3102,801
7106,7111
3908,6002
8412,8901
8451,5903
3919,8531
4705,4808
7419,5605
8451,5207
6214,6307
5002,6112
8506,9102
1520,3506
1007,1904
7406,8539
8455,7224
7901,8704
9017,8803
3812,6403
7208,8714
8420,6005
7206,8460
7413,8428
5506,6214
7310,1507
7206,8907
7405,8451
5504,5406
3925,8716
7204,7314
7501,8302
3102,708
6603,5808
3208,5904
5506,6217
3926,8521
4503,4502
8477,8477
9103,9107
7207,7324
3206,6006
5001,6209
8532,8451
8001,8301
7228,7118
7505,8411
7403,8425
3215,4810
4017,8530
8459,7306
2832,2103
9103,8527
7110,9033
8536,8703
5212,5909
7208,8431
7223,8311
8207,8714
7608,8710
8505,8483
5301,6115
7217,8210
1104,2106
3904,6306
6111,6111
5804,6704
5101,5705
5516,5810
5503,6308
4822,4202
8409,8607
8007,8708
7409,8431
4409,4412
5513,5910
5111,6406
3004,2937
7613,7609
5308,6001
7601,8509
8444,6004
5502,6303
2922,3504
3203,6103
7215,8429
7017,3006
4002,5603
7801,8506
7609,8487
3901,5509
2811,7009
4010,8429
3215,4805
4405,4411
810,2106
3901,8907
8202,6808
2832,2202
2803,3206
2001,2104
5110,6110
3925,6404
7505,8707
7409,8608
8515,7216
7605,8213
7606,8543
3809,6003
1211,1211
7308,7321
7410,9104
5506,6114
7601,8429
8311,8431
2711,2914
3707,3703
7218,8901
8449,5705
5204,6202
4823,4811
7220,8419
2839,7005
7316,8907
2530,2522
504,3503
2618,6903
5101,5704
8212,3307
7406,8708
2504,8543
3912,4812
7606,7610
7505,9303
8420,5310
5204,6306
7208,7322
6002,5701
9101,9106
2502,2821
7602,8213
5911,5401
7406,8412
2823,8108
5512,6204
8543,8518
5203,6506
2815,3920
8458,7118
7326,8442
5402,6112
511,1602
8454,7228
7205,7209
8465,4412
5402,5402
2917,3923
2818,7601
7616,8304
5207,6107
7413,8607
5606,5910
8451,5205
4415,4420
6001,5703
2601,8302
2711,3926
4811,4901
7408,8604
7211,8207
2927,3506
2921,3304
4403,4701
1801,1805
5511,6302
8406,8901
4008,8512
8455,7212
5601,6206
7408,8702
8007,8003
8113,8431
5101,5609
7305,7311
3905,9021
7214,8463
5404,5808
8444,5908
8541,8486
7004,9004
7224,8203
804,2106
6003,4202
811,2106
5209,6309
8109,6912
7214,8407
2831,3811
7020,7016
2716,8534
7505,8215
3810,7220
8454,2618
8540,8486
5503,6406
8420,3922
8454,7603
7415,8428
8456,7318
1209,809
3201,6404
8432,701
5401,6102
8449,5811
3301,3214
7614,7612
3403,6104
7208,8448
4007,6601
601,2004
9026,2711
3506,6101
5406,5807
7404,8410
7226,8418
8466,8463
3920,3923
5515,5211
9033,9103
5501,3908
7507,8403
8443,4811
8460,7216
7326,9202
3102,709
3809,5809
7604,8712
7408,7415
2830,3207
704,709
7403,8302
8536,8503
5504,8444
7311,8468
5704,5705
2901,3403
5606,6105
5307,6504
5203,6105
3209,4810
3201,6210
7212,8426
8484,7309
5101,6102
7206,8463
7226,8701
5911,6001
5110,5907
2616,9108
501,5705
3506,4807
9109,9104
2528,6902
5212,5901
4004,4014
6305,303
3006,9021
5503,5911
7616,8803
8547,9030
5902,6601
8459,8455
8456,8486
6001,5911
3911,6813
5702,5705
2709,8905
2805,3207
7409,8702
7401,8533
1505,3406
8511,8502
3910,8438
8546,8501
5502,5910
8505,8412
7227,8207
4302,6505
4104,4205
8479,4421
4005,4015
7801,2824
9032,8404
9017,4905
2923,3004
5516,6308
7218,8432
7221,8476
7603,8608
1901,2104
3910,3006
4016,5604
8007,8302
7209,7317
4901,4901
4823,4910
6001,6308
7419,8602
4007,8714
7305,8902
7210,8706
7403,8474
7210,8435
3810,7315
5007,6211
7219,7219
7107,9113
2716,4411
2502,7207
5902,5701
7409,9114
8407,8703
7204,8481
5513,6309
5505,5510
7006,9112
7223,8708
1205,1207
4704,3809
5401,6204
3818,8533
2835,3811
8533,9030
7216,8708
8536,8471
6305,3101
5205,6507
6006,5908
2702,8474
5402,6103
8413,6807
5006,5909
7107,8311
7210,9303
7601,8432
5107,5109
7310,2715
8482,8434
5207,6111
8108,8213
3810,8308
7224,8530
2843,8504
1212,3101
7212,8458
3908,6107
2004,2002
7202,8803
8109,8113
4407,4410
7206,8430
2617,7221
7209,8706
7404,7406
7213,8705
6115,6115
7220,9030
7504,8308
3926,8479
5902,5911
6306,5911
4115,6217
5502,6106
7205,8710
6307,6117
7501,7218
2507,7008
5511,6303
7419,8407
8802,8805
1202,2106
9001,8529
5509,5903
8504,8511
7222,8433
5401,6006
7217,8205
7215,8479
4911,4910
4901,4910
2709,8409
6002,6502
2819,3205
3920,6403
6914,8546
6603,6507
8479,8716
3907,8702
2927,6004
7403,8514
7229,8481
7505,8603
9024,8439
7227,7323
4702,5403
2911,3006
8403,8481
7502,8481
5103,5609
2505,8480
5202,5806
5602,5905
7602,7604
1514,3811
5307,5308
3803,1522
3803,3824
9001,9018
7407,8462
2614,8454
7504,8302
8543,8517
3503,3506
5301,6305
8504,8544
7407,8704
7203,8201
9114,9110
4002,6203
2505,7005
4401,8439
7614,8518
2716,9030
1522,3406
8461,9305
2507,8480
7315,8705
3006,2941
7601,8901
8451,5906
7315,9305
910,910
7407,7408
7229,8402
6806,8480
7305,8450
7308,8430
2915,3210
5504,6111
2603,8516
5509,6103
5910,8448
4010,8477
8515,8479
7204,8604
206,1601
3906,8215
4002,4012
8439,4704
8421,2206
7110,9113
9033,8443
3202,6209
9114,9107
2815,3824
7214,8428
7318,8606
5911,9113
2914,3809
2706,2714
3920,3702
4702,5603
712,2309
7316,8908
2843,9102
5305,6110
2603,8714
5513,6308
5401,6211
3906,6211
4803,4805
104,6214
8487,8486
8514,7306
7216,8403
7326,9305
7405,7413
2506,6904
2849,8205
7209,8303
7604,8904
7615,3405
2530,7002
3201,3203
7320,8473
7506,8411
5603,6005
3815,3901
1207,2305
2706,3812
4016,8903
2716,7223
8448,5810
8308,6208
8444,6108
3904,3916
2922,3303
6116,6111
4703,4805
7419,7413
5503,5403
8473,8459
7403,8461
3103,811
2707,3602
5605,6207
7208,8429
4908,5905
5902,5704
8541,8479
7221,7307
5605,6305
7218,8514
8462,8309
7411,8609
3810,7306
8466,8438
9033,8424
1508,1904
8543,8607
6006,6102
3803,3215
8483,8502
8446,5309
7205,7318
7408,8203
8502,8418
5208,5805
5003,6103
8420,4808
8106,8468
7907,8532
6909,6909
2915,3302
5903,6401
5510,6114
7307,7304
8504,8802
5902,6202
5002,6215
4703,4802
5403,6104
7220,8410
2530,2518
7202,7203
8546,8516
2841,3211
7224,8479
7904,9202
7506,8530
8533,8536
7411,8412
2812,8541
7415,8310
8547,8508
8451,8451
9024,8445
4811,2402
7215,8459
7506,8406
7227,8703
8541,9018
6305,1007
2707,3921
4416,8907
5507,5607
3912,3402
6003,5808
7218,8474
7409,8403
7907,8536
5305,5804
7326,8458
7306,7317
5403,6205
1106,2104
1209,1004
2816,6902
8107,8533
2810,9002
5505,6305
2901,5503
7606,7611
8483,8803
5515,6805
8481,8402
7601,8709
8479,8605
6004,6404
3926,6208
3504,1602
210,1601
8515,9111
8529,8526
4002,6507
3912,5906
7605,8802
8609,8704
7604,7610
2601,8408
8535,8547
5504,5510
7505,8451
5007,6202
8456,9307
7501,8532
7505,8901
7905,8512
8522,8527
7222,7313
2923,3307
4007,6306
2716,7005
5301,5911
4003,6507
4013,8903
4409,8606
7506,7507
7205,8454
6305,1202
5506,5802
4303,6507
3209,8903
3917,8906
7311,8418
2910,3209
2512,6901
5406,6208
5506,6505
7006,8513
7411,7418
2707,3208
7301,7307
7215,8303
4304,5703
2940,3401
9033,8515
7224,8202
7217,7313
8465,4406
4401,4405
9110,9109
7203,9307
4703,4410
7403,8462
7310,2103
7225,7317
3102,703
3904,5603
3907,8534
2823,3926
3808,1104
2930,3302
8455,8426
4820,4819
6913,6914
6813,8702
5507,6107
5507,6208
1522,3307
2502,7210
8479,7322
7407,8432
1207,1517
2614,7227
5004,6204
8447,5806
5801,6506
5305,6306
7403,8477
8511,8704
2901,2712
2616,9114
1522,3402
5601,6201
7610,8428
3105,603
2811,7003
7315,9301
8539,8531
7218,8701
3809,5006
8541,9102
5203,6304
8514,3818
2304,1517
7611,8435
8459,8483
7325,8408
6004,6204
7218,7310
4601,5702
7602,8428
2603,8301
2917,3215
7403,3810
2701,7222
3103,706
7207,8487
8207,8466
5201,6504
2513,7020
2928,3808
3602,9301
2708,2714
7206,7324
8479,9032
7221,8435
3824,3816
7206,8480
9107,9114
5206,6103
7203,9302
7207,8461
3912,5211
9024,8604
7409,9305
7403,9029
7217,8311
8479,9024
2844,9030
7326,8306
8477,4012
5201,6212
5305,6105
2810,7013
2834,3602
710,2104
7225,8205
3902,8424
4701,6813
7224,9307
7401,7407
7207,8442
9024,4408
6603,6603
5211,6211
6305,1212
4704,4410
8460,7209
6004,6113
2621,7013
5501,6306
3907,8903
8456,7212
7612,2106
5105,6105
3905,8424
5403,6307
5906,5808
8602,8606
4808,4823
701,711
8475,7009
8417,7222
6117,6506
7905,8906
7217,9303
8487,8465
5212,6303
8543,9033
4806,4904
5209,5901
5505,5508
2901,3304
3211,603
8430,2607
2529,3210
3913,3403
5301,6505
5801,5904
5401,6109
7804,9304
7221,8213
3911,3924
6815,6902
8547,9022
5515,6507
7209,8712
7008,8901
2818,3304
7216,7214
3506,3918
7325,8215
4701,4808
2912,3921
8463,8429
8208,8445
8541,8476
9002,9025
5005,6304
2914,3405
8415,8415
7307,8483
9108,9103
3902,5405
3819,8481
5502,5911
3202,505
5106,6208
5503,6204
5212,5513
2609,3810
7505,7507
5609,5811
5510,4201
7505,8515
9006,8525
7402,8703
7315,8703
5609,5702
7204,8310
5308,5805
3206,5805
9028,7321
8112,2819
7616,8408
7503,8462
7226,9113
7507,8402
7218,8404
8487,8440
7204,9303
8484,8608
8419,4808
7901,8530
8504,8803
7201,8201
7203,9306
3506,4202
2923,3306
7225,8466
8464,8464
7604,8602
2901,3211
8446,5901
7215,8412
4415,2204
9301,9305
7218,8603
7201,8602
7222,8442
8455,7229
5911,5905
4807,4910
8409,8408
2503,2930
8420,5703
7208,8461
7208,8604
7218,8710
7222,8405
7325,8486
1103,1101
7616,8907
7220,7321
7503,8708
8416,8438
5102,6202
7212,8207
7215,8902
3405,8714
8474,6809
5605,5807
5609,6102
7225,8501
7318,8442
7218,8538
7010,1605
7215,7323
8482,8454
1506,1520
5907,4202
2506,6906
7017,8419
3210,6403
8543,8508
8113,8463
7213,8204
5104,5801
6904,6907
5508,6107
6006,6204
7410,8533
5210,4201
2843,8539
7411,8203
8455,7612
8101,8311
8542,8527
9102,9108
4823,4823
3906,4908
8438,402
5209,5805
5202,5907
7214,8904
4013,8711
8311,8462
5911,6215
7205,7303
5103,6308
8503,9106
3209,4909
5306,6207
5906,5704
7222,8473
7325,8462
4001,6507
8458,8706
8102,3815
3926,5402
3206,6910
7412,8704
1201,203
7216,8530
7203,8407
7208,9303
1603,2103
7614,8481
3809,4810
5911,6003
7605,7613
8412,8509
7222,9113
7504,8483
9031,8434
4007,4014
5806,4202
7206,7312
8308,4303
5506,5515
5606,6201
5105,5811
7205,3810
8431,8443
4014,6216
4008,6301
7411,8409
7107,9304
7005,9005
4705,3704
8455,7313
5504,6504
5905,6307
7206,8438
7311,3813
5606,6202
3204,5211
8438,2204
3810,8487
8407,8708
7403,8604
1207,1520
4805,6304
8207,9301
7220,9301
8456,7008
3920,8716
5303,5704
8204,8604
7209,8450
3911,3208
7118,7114
7415,8708
8441,4808
3208,7212
3801,9301
7210,8708
5407,5807
8445,5703
5206,6404
811,2007
5402,6201
7506,8608
5105,5805
3403,8432
5512,5909
8003,8512
3104,1214
7605,8603
7206,8604
2103,1601
5605,6306
5102,6001
8462,7210
6117,6102
7227,8702
3105,1005
7409,8512
5406,5808
6002,5811
8514,7106
813,812
3910,3405
3901,8546
5512,9113
3301,3302
4706,6303
7225,8604
2923,2106
7221,8509
5503,5910
1104,2203
2808,2929
7217,8448
2914,3004
8448,5805
1207,1513
7207,8431
5006,5803
8483,8602
5301,5701
8468,8707
8110,8542
8420,5704
7904,8907
8506,9006
2915,3811
511,2106
4820,4901
501,6116
3911,8707
7305,8429
5502,5210
1503,1516
7220,8902
8421,8434
8428,8431
8514,7226
2709,3210
2715,6807
1002,1905
8455,7408
2840,6912
8504,8479
4701,4414
7210,8427
5103,6204
8456,7223
3917,8903
1508,2305
8107,8506
8505,8505
8457,8455
3204,6115
7212,8429
7603,5605
5001,6215
8473,8471
1301,3406
2716,8456
1515,3809
2843,9114
7305,8711
5104,5112
3920,8523
5406,6209
7213,7317
7405,8442
5509,5506
5504,6307
8479,8471
3906,9001
3214,8707
7608,9111
5503,5516
5104,6506
8412,8438
7003,7016
1005,511
2716,2818
4304,6201
7616,7608
8007,8481
7606,8310
2815,2815
3404,4809
8477,8707
2839,4808
6003,6405
7202,8429
5505,6209
6004,6302
7506,8532
2702,2716
4009,8903
5604,6214
3206,5806
7412,8504
5204,5705
7209,8463
7212,7323
1103,1103
1203,1506
8546,8536
7905,8305
7228,7321
7307,8703
7220,8461
8444,5511
2528,3405
6002,6505
3901,5903
4403,8907
4901,4905
7225,8602
8473,8486
304,1604
7218,7324
6001,6107
3920,3704
2805,8506
7411,8448
4112,4203
7203,8483
7406,8515
3809,6306
8105,9302
2716,8537
2823,6908
8466,8477
5404,5807
4010,8437
2815,3904
5401,6303
4816,4809
7005,8528
5402,6209
3207,6909
8112,8448
3404,5901
4417,6602
5006,6307
7004,8528
8426,8604
7405,8208
6003,5907
8435,2204
8546,8530
5506,6115
3910,8532
7608,8528
7608,8422
7411,8543
8419,6913
8707,8706
7312,8905
7325,9304
6113,6301
7210,7326
7419,9027
8455,7211
2849,8459
1301,3809
8208,208
